build_number,device_id,first_seen,hostname,kernel_version,last_seen,local_ip,os_build,os_version,platform_name,status
,432d52caa902467e8f98df39ee4d0a47,2022-01-11T14:17:29Z,srvcbvpro-gws01.altares.loc,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:08:02Z,10.2.50.238,,RHEL 7.9,Linux,normal
,380095b7c52d425087c75215c25bc501,2022-01-11T14:16:39Z,srvcbvpro-gws02.altares.loc,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:04:05Z,10.2.50.239,,RHEL 7.9,Linux,normal
,419b6c9635774b33a62b2016a7609e26,2022-01-11T14:17:58Z,srvcbvpro-hap01.altares.loc,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:09:31Z,10.2.253.46,,RHEL 7.9,Linux,normal
,b06543e253b44496a19e9bf725b216c8,2022-01-11T14:17:47Z,srvcbvpro-hap02.altares.loc,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:04:50Z,10.2.253.46,,RHEL 7.9,Linux,normal
,cd980fa7e64042eabbe5b44c7b3fd949,2022-01-17T12:41:34Z,srvcbvpro-hap03.altares.loc,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:05:41Z,10.2.253.61,,RHEL 7.9,Linux,normal
,06f88dd9f6334144bce63ecb02ff7244,2022-01-17T12:42:20Z,srvcbvpro-hap04.altares.loc,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:02:43Z,10.2.253.63,,RHEL 7.9,Linux,normal
,7ef651ac487a48efa58b0fbcff9d00d1,2022-01-11T14:17:37Z,srvcbvpro-prx09.altares.loc,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:05:53Z,10.2.50.20,,RHEL 7.9,Linux,normal
,6892db5ca7c54042b3b71cb488a163a0,2022-01-11T14:45:33Z,srvcbvpro-prx11.altares.loc,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:12:39Z,10.2.50.132,,RHEL 7.9,Linux,normal
,1032fb47f0724a518423baad70f6003b,2022-01-11T14:45:51Z,srvcbvpro-prx12.altares.loc,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:04:13Z,10.2.50.133,,RHEL 7.9,Linux,normal
,ce079257eae54c54a838690a3b9d008f,2022-01-11T14:45:39Z,srvcbvpro-web04.altares.loc,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:02:35Z,10.2.50.79,,RHEL 7.9,Linux,normal
,52736d2848734194b765b8f6b6811eed,2022-01-11T15:37:59Z,srvcbvpro-web21,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:03:44Z,10.2.50.88,,RHEL 7.9,Linux,normal
,a1e1b5040f0a4e65ac00b6d56832f8f8,2022-01-11T15:37:18Z,srvcbvpro-web22,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:07:54Z,10.2.50.89,,RHEL 7.9,Linux,normal
,c462e8c9ad634c03bf6a24963e2d0a3d,2022-11-24T10:13:52Z,srvmoppro-alo01,4.18.0-348.23.1.el8_5.x86_64,2022-12-28T12:05:46Z,10.2.50.8,,RHEL 8.5,Linux,normal
,34df9207f4294a5d99001bba324a904c,2022-01-11T15:38:08Z,srvmoppro-awa01.altares.loc,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:06:09Z,10.2.50.47,,RHEL 7.9,Linux,normal
,ea32a431406b4109aa03482488f8ce76,2022-01-11T15:08:37Z,srvmoppro-btc01,4.18.0-425.3.1.el8.x86_64,2022-12-28T12:09:01Z,10.2.50.40,,RHEL 8.7,Linux,normal
,d0716000a71346259919c795fd57570f,2022-01-11T15:36:36Z,srvmoppro-ctl03,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:12:46Z,10.2.50.242,,RHEL 7.9,Linux,normal
,455361a665f34615acedafd3704394ec,2022-01-11T15:37:09Z,srvmoppro-ctl04,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:04:47Z,10.2.50.103,,RHEL 7.9,Linux,normal
,c3552e28d2fa401d9e820626f6a75d4a,2022-01-11T17:02:55Z,srvmoppro-etl01,4.18.0-425.3.1.el8.x86_64,2022-12-28T12:05:31Z,10.2.50.2,,RHEL 8.7,Linux,normal
,9f6e1167f4d8425a8dc2c4f8b1ed20e3,2022-01-11T16:40:23Z,srvmoppro-ftp01.altares.loc,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:07:40Z,10.2.253.5,,RHEL 7.9,Linux,normal
,13339b8ef85d4455a57b767a08cf4533,2022-01-11T16:40:34Z,srvmoppro-iwa01,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:02:02Z,10.2.50.160,,RHEL 7.9,Linux,normal
,cfc59c5490474977923eb0858baa887c,2022-01-11T16:39:14Z,srvmoppro-iwa02,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:03:03Z,10.2.50.101,,RHEL 7.9,Linux,normal
,700e9916e425496cbc5b40050ca0aec9,2022-01-11T16:39:53Z,srvmoppro-iwa05,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:01:14Z,10.2.50.169,,RHEL 7.9,Linux,normal
,e0fea180b2364f2486b1e07f0bcee256,2022-01-11T16:41:20Z,srvmoppro-iwa06,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:05:07Z,10.2.50.178,,RHEL 7.9,Linux,normal
,de58debb7c104b768ff69cb79823c670,2022-01-11T16:40:43Z,srvmoppro-iwa07,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:07:37Z,10.2.50.102,,RHEL 7.9,Linux,normal
,5e00e9c529f84bb787ac39b5a7aae5f7,2022-01-11T16:39:24Z,srvmoppro-iwa12,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:05:08Z,10.2.50.180,,RHEL 7.9,Linux,normal
,12d4dfd3cdd243139d0b5254280fc983,2022-01-11T16:41:11Z,srvmoppro-iws08,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:09:39Z,10.2.50.137,,RHEL 7.9,Linux,normal
,60fcfaec2c1a41618006a34a4d4c5da7,2022-01-11T16:40:52Z,srvmoppro-iws09,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:01:52Z,10.2.50.138,,RHEL 7.9,Linux,normal
,0c542699190c44d89958e19cf1c6d380,2022-01-11T18:22:01Z,srvmoppro-msg01,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:06:11Z,10.2.50.171,,RHEL 7.9,Linux,normal
,75123163ee75418e97c127248e48f888,2022-01-11T18:22:48Z,srvmoppro-msg02,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:10:01Z,10.2.50.172,,RHEL 7.9,Linux,normal
,0e6b98c4a6c048c3ae324d8a0316379f,2022-11-21T09:10:48Z,srvmoppro-nfl01,4.18.0-425.3.1.el8.x86_64,2022-12-28T12:13:29Z,10.2.50.5,,RHEL 8.7,Linux,normal
,598a966baa2a4cc6b9d321d770f76f1f,2022-01-11T23:43:06Z,srvmoppro-nfs01,4.18.0-425.3.1.el8.x86_64,2022-12-28T12:12:55Z,10.2.50.38,,RHEL 8.7,Linux,normal
,3ff65830ad37488fb775f04e59464bea,2022-01-11T18:20:16Z,srvmoppro-ngx01,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:10:31Z,10.2.253.26,,RHEL 7.9,Linux,normal
,c4823c9b46304e1bb6fef7c7668312d2,2022-01-11T18:20:53Z,srvmoppro-ste01,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:04:06Z,10.2.253.13,,RHEL 7.9,Linux,normal
,71446d4421a04f9ca98f2f6ae79ea827,2022-01-10T16:30:25Z,srvmoppro-ste02,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:12:28Z,10.2.253.13,,RHEL 7.9,Linux,normal
,827ef9d9e21146759673993088b146e9,2022-01-11T18:21:31Z,srvmoppro-sts01,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:01:54Z,10.2.50.7,,RHEL 7.9,Linux,normal
,979e11c12b934a1d84c8b9902cc7e563,2022-01-11T18:22:12Z,srvmoppro-sts02,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:06:17Z,10.2.50.7,,RHEL 7.9,Linux,normal
,63f7e70357a54305b4b959e9f3e40e7f,2022-11-24T10:13:45Z,srvmopqua-alo01,4.18.0-348.23.1.el8_5.x86_64,2022-12-28T12:04:59Z,10.2.49.8,,RHEL 8.5,Linux,normal
,5cefcf5aef7246f996ab67c3410a0561,2022-01-10T16:27:24Z,srvmopqua-awa01.altares.loc,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:06:21Z,10.2.49.107,,RHEL 7.9,Linux,normal
,db8387d504344e77ac22c8e1e55b79a1,2022-01-10T17:26:48Z,srvmopqua-btc01,4.18.0-425.3.1.el8.x86_64,2022-12-28T12:04:11Z,10.2.49.32,,RHEL 8.7,Linux,normal
,cdc3f985edd04776965b75668a0501d0,2022-01-10T16:28:35Z,srvmopqua-dat09,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:06:57Z,10.2.49.41,,RHEL 7.9,Linux,normal
,79b883ea9cdf4d5db5cb91907c2fbd21,2022-01-10T16:27:55Z,srvmopqua-esd01,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:03:05Z,10.2.49.188,,RHEL 7.9,Linux,normal
,829e001204c641eb8c2677fe5730c08f,2022-01-10T16:28:14Z,srvmopqua-esd02,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:06:01Z,10.2.49.189,,RHEL 7.9,Linux,normal
,899cf2c8ac5e41af9657b9452304dc30,2022-01-10T16:27:34Z,srvmopqua-esd03,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:04:12Z,10.2.49.190,,RHEL 7.9,Linux,normal
,a79546d826ee49e2885d3f906c9ede25,2022-01-10T16:27:45Z,srvmopqua-esm01,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:07:57Z,10.2.49.185,,RHEL 7.9,Linux,normal
,732699fede8c40fc9e5e16cf03a16bcd,2022-01-10T16:29:25Z,srvmopqua-esm02,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:03:35Z,10.2.49.186,,RHEL 7.9,Linux,normal
,b037eed9074b43edb5281958f3a58acb,2022-01-10T16:29:55Z,srvmopqua-esm03,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:03:11Z,10.2.49.187,,RHEL 7.9,Linux,normal
,3026709a3be04a40adc8fa16ad11d970,2021-12-15T17:09:41Z,srvmopqua-etl01,4.18.0-425.3.1.el8.x86_64,2022-12-28T12:04:44Z,10.2.49.25,,RHEL 8.7,Linux,normal
,dacbe77d54474313acdf5c074f3581f5,2022-01-10T16:29:05Z,srvmopqua-iwa01,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:11:41Z,10.2.49.85,,RHEL 7.9,Linux,normal
,b004514c3b56465e86a7e355fdc63eed,2022-01-10T16:28:25Z,srvmopqua-iwa02,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:03:37Z,10.2.49.73,,RHEL 7.9,Linux,normal
,817bf5bea11b4a6a95ff85684908db7a,2022-01-10T16:27:14Z,srvmopqua-iwa06,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:05:39Z,10.2.49.86,,RHEL 7.9,Linux,normal
,2a0cc9f0c53f42b08fe862de7ecfe7bb,2022-01-10T16:30:16Z,srvmopqua-iwa07,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:12:58Z,10.2.49.74,,RHEL 7.9,Linux,normal
,58f9047c726949819fe17614e7d7a932,2022-01-10T16:29:15Z,srvmopqua-iwa12,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:06:55Z,10.2.49.101,,RHEL 7.9,Linux,normal
,ef2ce1293e4d4b5cb35085ff15b2dd1f,2022-01-10T16:30:05Z,srvmopqua-kib01,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:05:48Z,10.2.49.192,,RHEL 7.9,Linux,normal
,4e094806fcfa48eaac9f2b0dea525cfd,2022-01-10T16:29:34Z,srvmopqua-lgt01,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:05:51Z,10.2.49.191,,RHEL 7.9,Linux,normal
,faebebedcf494f0c952f3195ea38784e,2022-01-10T17:26:44Z,srvmopqua-nfs01,4.18.0-425.3.1.el8.x86_64,2022-12-28T12:09:36Z,10.2.49.38,,RHEL 8.7,Linux,normal
,4382cb9ba86747b985e5d0d2184b4544,2022-01-17T12:42:39Z,srvmopqua-ngx01,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:02:44Z,10.2.251.25,,RHEL 7.9,Linux,normal
,56caadbbe77c408e9f9566fede93de52,2022-01-10T19:29:35Z,srvmopqua-ste01,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:05:36Z,10.2.251.14,,RHEL 7.9,Linux,normal
,dabf7bfcf86f44a5b5ce9a991bdf7a1c,2022-01-10T19:30:43Z,srvmopqua-sts01,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:01:56Z,10.2.49.80,,RHEL 7.9,Linux,normal
,3740486563ce4994956885c6cb114d5a,2022-01-11T18:04:25Z,srvntrdev-plf01,2.6.32-754.11.1.el6.x86_64,2022-12-28T12:06:04Z,10.2.49.14,,RHEL 6.10,Linux,normal
,efca6183a59c42da915a505e5e85a4cf,2022-01-11T18:03:55Z,srvntrdev-son01.altares.loc,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:01:19Z,10.2.49.45,,RHEL 7.9,Linux,normal
,6768388040cd492bae6cd6d05bc3be85,2022-01-11T18:03:02Z,srvntrpro-git01.altares.loc,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:10:38Z,172.17.0.1,,RHEL 7.9,Linux,normal
,fe2d0cb857d545c5b481e8208508b6b6,2022-01-11T18:03:44Z,srvntrpro-jen01.altares.loc,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:04:35Z,172.17.0.1,,RHEL 7.9,Linux,normal
,fadb0134dff6443088deb8c3bf829aec,2022-01-11T18:03:33Z,srvntrpro-lic01.altares.loc,3.10.0-1160.66.1.el7.x86_64,2022-11-30T13:22:38Z,192.168.122.1,,RHEL 7.9,Linux,normal
,64604c88bde844dd9c3d5ed098f9b4a9,2022-01-10T19:31:03Z,srvntrqua-etl01.altares.loc,2.6.32-754.35.1.el6.x86_64,2022-12-28T12:07:53Z,10.2.49.33,,RHEL 6.10,Linux,normal
,4372d6fea1904846b0536e40563f37b2,2022-01-10T19:30:33Z,srvntrqua-gbo01.altares.loc,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:11:31Z,10.2.49.99,,RHEL 7.9,Linux,normal
,e9812f2ff3604e90aef19adfe159779d,2022-01-10T19:29:25Z,srvntrqua-gbo02,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:07:23Z,10.2.49.100,,RHEL 7.9,Linux,normal
,49962bee7b564bc9a96205b5ed51ad56,2022-01-10T19:30:53Z,srvntrqua-gpc01.altares.loc,2.6.32-754.35.1.el6.x86_64,2022-12-28T12:11:45Z,10.2.49.47,,RHEL 6.10,Linux,normal
,c3bec9b5d2c642c4b23e1094953ef7ec,2022-01-10T19:30:13Z,srvntrqua-gwa01.altares.loc,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:06:00Z,10.2.49.81,,RHEL 7.9,Linux,normal
,4d7be3110bf948819c33ea8d99bd476f,2022-01-10T19:28:44Z,srvntrqua-gws01.altares.loc,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:06:03Z,10.2.49.67,,RHEL 7.9,Linux,normal
,0821ea23785c4bd789e6ca4a4cece92c,2022-01-10T19:28:16Z,srvntrqua-gws02.altares.loc,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:03:46Z,10.2.49.68,,RHEL 7.9,Linux,normal
,35a2ad1d8aaa451b9d5713a057089781,2022-01-17T12:42:02Z,srvntrqua-hap01.altares.loc,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:11:22Z,10.2.251.38,,RHEL 7.9,Linux,normal
,0e03282ca5184668a7173e212e5ce1e1,2022-01-17T12:42:30Z,srvntrqua-hap02.altares.loc,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:03:23Z,10.2.251.37,,RHEL 7.9,Linux,normal
,d48b3c99d8f941699a203bad5d3de93d,2022-01-17T12:41:54Z,srvntrqua-hap03.altares.loc,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:03:56Z,10.2.251.53,,RHEL 7.9,Linux,normal
,af92ef09043b4a2f8247563c982ba8f0,2022-01-17T12:42:11Z,srvntrqua-hap04.altares.loc,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:11:46Z,10.2.251.52,,RHEL 7.9,Linux,normal
,e2d50f2f1248407388687dfaa296aaed,2022-01-10T19:27:56Z,srvntrqua-prx09.altares.loc,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:12:57Z,10.2.49.13,,RHEL 7.9,Linux,normal
,e1f098ed2bba4ab38bbc5b1827ca1faf,2022-01-10T19:28:34Z,srvntrqua-prx11.altares.loc,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:09:29Z,10.2.49.70,,RHEL 7.9,Linux,normal
,b0b8a23674f04c9b802c4d6d0f7b12fe,2022-01-10T19:29:14Z,srvntrqua-prx12.altares.loc,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:05:01Z,10.2.49.66,,RHEL 7.9,Linux,normal
,51235e836c6f467cbffcf83e23b3e5a1,2022-01-10T19:28:05Z,srvntrqua-web04.altares.loc,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:05:53Z,10.2.49.52,,RHEL 7.9,Linux,normal
,f60a4fc74f324e668394e27d45e54db7,2022-01-10T19:30:04Z,srvntrqua-web21.altares.loc,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:04:38Z,10.2.49.75,,RHEL 7.9,Linux,normal
,f5e3f928a72f455b910c8f8fd4fdbeb1,2022-01-10T19:29:53Z,srvntrqua-web22.altares.loc,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:09:03Z,10.2.49.76,,RHEL 7.9,Linux,normal
,1d7d8005d89d4d41aa738b55670a3f1c,2022-08-23T20:41:02Z,srvpardev-awa01,4.18.0-372.26.1.el8_6.x86_64,2022-12-21T19:57:26Z,10.23.25.81,,RHEL 8.6,Linux,normal
,bde820a57f3944609c795c78154ebcf8,2022-08-31T08:28:57Z,srvpardev-dat01,4.18.0-372.9.1.el8.x86_64,2022-12-28T12:12:51Z,10.23.140.90,,RHEL 8.6,Linux,normal
,1bab49a252754dcaaae7ce5f2a46ed82,2022-08-23T20:42:41Z,srvpardev-dat02,4.18.0-372.26.1.el8_6.x86_64,2022-12-28T12:10:04Z,10.23.27.68,,RHEL 8.6,Linux,normal
,83942b7a2c084022bc26d6a74cc83d92,2022-10-26T11:55:02Z,srvpardev-dat06,4.18.0-372.32.1.el8_6.x86_64,2022-12-28T12:11:09Z,10.23.139.79,,RHEL 8.6,Linux,normal
,49f6107e25e341798118360eb9ce4693,2022-09-13T11:41:07Z,srvpardev-els01,4.18.0-372.26.1.el8_6.x86_64,2022-12-23T20:00:39Z,10.23.139.157,,RHEL 8.6,Linux,normal
,2b3a734a982042778d6850ff45e91eea,2022-09-13T11:41:07Z,srvpardev-els02,4.18.0-372.26.1.el8_6.x86_64,2022-12-23T19:59:00Z,10.23.143.212,,RHEL 8.6,Linux,normal
,f00db96d631247ad84de4ab1bdc4e7d3,2022-09-13T11:41:07Z,srvpardev-els03,4.18.0-372.26.1.el8_6.x86_64,2022-12-23T19:55:27Z,10.23.136.106,,RHEL 8.6,Linux,normal
,61c126a443134a2fbe3853a432df59c5,2022-09-13T11:41:07Z,srvpardev-els04,4.18.0-372.26.1.el8_6.x86_64,2022-12-23T19:57:41Z,10.23.141.140,,RHEL 8.6,Linux,normal
,08fba2bb134f4a76bd3539d9125914cd,2022-10-03T12:11:30Z,srvpardev-eng01,4.18.0-372.26.1.el8_6.x86_64,2022-12-21T19:54:46Z,10.23.138.66,,RHEL 8.6,Linux,normal
,eb97e867ccb246ddaef4298f52bc8f9a,2022-08-30T18:39:05Z,srvpardev-etl01,4.18.0-372.26.1.el8_6.x86_64,2022-12-21T19:55:17Z,10.23.142.111,,RHEL 8.6,Linux,normal
,fb65814caf5548fd891cb4ed43427040,2022-10-18T12:47:46Z,srvpardev-evs01,4.18.0-372.26.1.el8_6.x86_64,2022-12-21T19:53:13Z,10.23.31.172,,RHEL 8.6,Linux,normal
,8089b6e5046248a7af0acb734ee1a839,2022-09-05T13:47:41Z,srvpardev-gws01,4.18.0-372.26.1.el8_6.x86_64,2022-12-21T19:55:38Z,10.23.140.178,,RHEL 8.6,Linux,normal
,5781d10a181a4b4daadbc46c79d1a14b,2022-09-07T14:19:45Z,srvpardev-gws02,4.18.0-372.26.1.el8_6.x86_64,2022-12-21T19:56:25Z,10.23.29.232,,RHEL 8.6,Linux,normal
,104f5dcef1bf4345a6239cb8b374f864,2022-09-06T09:29:44Z,srvpardev-hap01,4.18.0-372.26.1.el8_6.x86_64,2022-12-21T19:57:32Z,10.23.136.83,,RHEL 8.6,Linux,normal
,dea1db8cf8e446b0a9d20f144b4d2764,2022-09-07T14:29:19Z,srvpardev-hap02,4.18.0-372.26.1.el8_6.x86_64,2022-12-21T19:52:27Z,10.23.29.133,,RHEL 8.6,Linux,normal
,b7062329da5e4ff8b4c831bc5a4f617d,2022-08-30T18:36:28Z,srvpardev-iwa01,4.18.0-372.26.1.el8_6.x86_64,2022-12-22T19:54:51Z,10.23.136.167,,RHEL 8.6,Linux,normal
,e2fa4cd52c9c4155a4482c9fad59b0e8,2022-09-02T12:28:38Z,srvpardev-iwa02,4.18.0-372.26.1.el8_6.x86_64,2022-12-23T20:00:05Z,10.23.137.225,,RHEL 8.6,Linux,normal
,d48f60092f4f4286ab074b4d8319217a,2022-08-30T18:40:19Z,srvpardev-iwa03,4.18.0-372.26.1.el8_6.x86_64,2022-12-23T19:58:47Z,10.23.143.244,,RHEL 8.6,Linux,normal
,832abb5d6e5a4cf981b34dea79b8446b,2022-08-30T18:40:11Z,srvpardev-iws01,4.18.0-372.26.1.el8_6.x86_64,2022-12-23T19:55:46Z,10.23.136.61,,RHEL 8.6,Linux,normal
,c3e57bddf13145f9ba785ab398c3029f,2022-08-30T18:45:40Z,srvpardev-mat01,4.18.0-372.26.1.el8_6.x86_64,2022-11-15T15:54:41Z,10.23.138.178,,RHEL 8.6,Linux,normal
,910fe487bc2e4512899e91121714beeb,2022-08-30T18:38:49Z,srvpardev-mat02,4.18.0-372.26.1.el8_6.x86_64,2022-11-15T15:53:18Z,10.23.143.144,,RHEL 8.6,Linux,normal
,6fbdc7ce6a40465e84e7b3f6e1706893,2022-08-30T18:38:49Z,srvpardev-mat03,4.18.0-372.26.1.el8_6.x86_64,2022-12-19T00:49:15Z,10.23.136.90,,RHEL 8.6,Linux,normal
,26599de73ff74f1c8e7e5d3ceda5d200,2022-08-30T18:38:48Z,srvpardev-mat04,4.18.0-372.26.1.el8_6.x86_64,2022-12-21T19:53:54Z,10.23.142.20,,RHEL 8.6,Linux,normal
,262af1104fb84740be30bedb6b6e61ca,2022-08-30T18:39:08Z,srvpardev-mod01,4.18.0-372.26.1.el8_6.x86_64,2022-12-28T12:06:17Z,10.23.139.2,,RHEL 8.6,Linux,normal
,d722dbecd3a2495093b54150aff17251,2022-08-30T18:39:05Z,srvpardev-mod02,4.18.0-372.26.1.el8_6.x86_64,2022-12-28T12:06:40Z,10.23.141.210,,RHEL 8.6,Linux,normal
,65d808d0c1934ddebd2db427b9efb930,2022-09-07T14:19:46Z,srvpardev-nik01,4.18.0-372.26.1.el8_6.x86_64,2022-12-21T19:59:34Z,10.23.24.6,,RHEL 8.6,Linux,normal
,9f027be93c2f4b2eb30d30b4fd11dfc4,2022-09-06T13:51:52Z,srvpardev-prx01,4.18.0-372.26.1.el8_6.x86_64,2022-12-23T19:58:57Z,10.23.143.228,,RHEL 8.6,Linux,normal
,ef133f57d6db4800a01bb6d030396ed1,2022-09-12T14:49:01Z,srvpardev-prx02,4.18.0-372.26.1.el8_6.x86_64,2022-12-21T19:53:11Z,10.23.25.70,,RHEL 8.6,Linux,normal
,a1b3f48b8bdf437998d4e26de1671d79,2022-09-02T09:23:04Z,srvpardev-tes01,4.18.0-372.26.1.el8_6.x86_64,2022-12-12T13:02:45Z,10.23.142.190,,RHEL 8.6,Linux,normal
,512ea774098d4459a880af59557e8259,2022-09-09T15:10:55Z,srvpardev-web01,3.10.0-1160.76.1.el7.x86_64,2022-12-21T20:00:01Z,10.23.137.52,,RHEL 7.9,Linux,normal
,4ed842ccd5cb497ab8838d1953f6dc3a,2022-09-13T11:33:51Z,srvpardev-wrp01,4.18.0-372.26.1.el8_6.x86_64,2022-12-23T19:56:15Z,10.23.136.230,,RHEL 8.6,Linux,normal
,5f2b0a78454a49a293b855a01a7680d2,2022-08-23T20:41:02Z,srvparint-awa02,4.18.0-372.26.1.el8_6.x86_64,2022-12-21T19:57:55Z,10.23.26.90,,RHEL 8.6,Linux,normal
,8b34628811be4ffa88bbe8b235f7aecc,2022-09-28T11:18:17Z,srvparint-mod01,4.18.0-372.26.1.el8_6.x86_64,2022-12-28T12:10:47Z,10.23.136.176,,RHEL 8.6,Linux,normal
,d4a788a7b281489693885700b6dcbd1e,2022-09-27T08:06:00Z,srvparint-mod02,4.18.0-372.26.1.el8_6.x86_64,2022-12-28T12:03:59Z,10.23.140.42,,RHEL 8.6,Linux,normal
,8361d8d170cc41c9aa93e6248d0119c1,2022-01-11T18:03:23Z,srvunixmgr.altares.loc,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:08:25Z,10.2.50.222,,RHEL 7.9,Linux,normal
